,0
93050,548.0
35328,532.0
42372,504.0
97444,516.0
152715,493.0
414176,550.0
329839,590.0
65949,627.0
83562,652.0
346171,605.0
301679,547.0
69587,569.0
316072,593.0
230743,509.0
358687,565.0
265295,573.0
287437,526.0
248002,563.0
75998,548.0
233014,553.0
284892,526.0
155547,482.0
159758,603.0
110975,516.0
251319,514.0
421893,548.0
43316,523.0
349212,604.0
196897,513.0
407678,546.0
327808,619.0
331716,525.0
229400,564.0
18472,537.0
22250,631.0
111630,568.0
73786,615.0
406086,621.0
187696,576.0
155105,528.0
148288,593.0
431217,612.0
12824,483.0
80615,549.0
454429,516.0
210376,518.0
401213,572.0
295999,555.0
256637,561.0
99402,593.0
21749,495.0
415683,553.0
424756,551.0
100944,486.0
461112,550.0
148286,503.0
382095,626.0
14592,468.0
142745,544.0
13485,518.0
452210,579.0
435569,539.0
379213,538.0
420703,570.0
173263,533.0
138883,494.0
379369,619.0
8524,528.0
288459,544.0
250087,571.0
153406,543.0
107438,623.0
310205,563.0
52912,509.0
397731,474.0
166115,638.0
412256,501.0
25439,483.0
293126,612.0
328432,547.0
313724,498.0
244900,566.0
229879,487.0
57040,579.0
106095,477.0
122150,515.0
32283,549.0
358368,500.0
114703,642.0
234015,642.0
415639,549.0
143418,628.0
348064,573.0
61267,644.0
117952,488.0
16954,516.0
226428,625.0
286393,545.0
98202,500.0
274882,663.0
113658,570.0
239700,494.0
192337,498.0
1220,530.0
310719,579.0
49984,557.0
299825,621.0
207480,476.0
267387,570.0
388777,585.0
404889,502.0
392946,518.0
199294,485.0
298776,547.0
269406,578.0
249358,607.0
353374,593.0
2346,536.0
79705,560.0
243890,551.0
460495,645.0
327388,533.0
44628,592.0
419911,597.0
410258,526.0
386335,560.0
245300,517.0
289944,585.0
45889,488.0
346090,555.0
343968,541.0
228923,513.0
307014,556.0
34834,530.0
275927,588.0
77822,560.0
334738,644.0
143371,494.0
727,524.0
349840,590.0
382546,615.0
205827,535.0
433400,545.0
315611,622.0
178439,498.0
53393,591.0
372876,556.0
364955,577.0
267513,533.0
341470,583.0
442708,525.0
320826,553.0
93087,556.0
377351,581.0
194187,599.0
272545,578.0
222096,469.0
64789,522.0
220093,551.0
7316,578.0
58622,564.0
414033,547.0
211896,560.0
128425,535.0
37573,498.0
415120,581.0
61501,534.0
258797,548.0
239669,560.0
152930,564.0
261726,562.0
178590,549.0
434330,559.0
360789,584.0
227344,593.0
143195,603.0
347712,521.0
401815,501.0
1593,553.0
373154,588.0
401748,541.0
201488,498.0
177513,567.0
357617,589.0
414404,629.0
286660,543.0
321633,619.0
294597,566.0
180970,483.0
212267,528.0
398968,631.0
394229,524.0
142604,544.0
39418,584.0
220304,617.0
102570,549.0
251495,566.0
37725,515.0
191034,542.0
439852,446.0
331902,549.0
283302,504.0
259466,604.0
207115,547.0
108312,501.0
290901,578.0
171939,556.0
255026,576.0
301909,534.0
259642,572.0
257542,579.0
426698,558.0
307636,565.0
56442,563.0
359864,608.0
290795,569.0
97949,622.0
48199,577.0
334408,546.0
104397,579.0
286363,595.0
36554,516.0
211060,628.0
448354,530.0
29241,503.0
340394,560.0
40667,478.0
215649,525.0
455777,558.0
376123,591.0
2062,482.0
256540,555.0
16480,522.0
179007,624.0
440800,647.0
121846,540.0
23713,544.0
390866,577.0
405388,569.0
376202,535.0
398138,540.0
164006,613.0
437907,588.0
30853,490.0
24709,535.0
243601,512.0
168258,562.0
229128,564.0
432933,581.0
373593,577.0
293195,616.0
434106,527.0
252028,568.0
287684,482.0
34474,564.0
83155,575.0
249665,537.0
115277,497.0
336029,637.0
127006,472.0
380170,560.0
446609,597.0
189245,535.0
59339,553.0
434127,544.0
284466,531.0
207755,569.0
330756,570.0
98763,584.0
311017,549.0
163977,679.0
7544,608.0
328909,570.0
31639,555.0
322431,541.0
223795,577.0
247795,592.0
37495,469.0
456522,513.0
49088,551.0
436557,616.0
148997,508.0
184464,549.0
239520,511.0
52864,561.0
228236,538.0
74827,543.0
330662,566.0
156653,617.0
340126,493.0
141061,577.0
207565,511.0
433201,555.0
227476,514.0
118863,526.0
59689,633.0
110137,581.0
440790,491.0
220659,508.0
102325,522.0
358531,543.0
319181,620.0
378957,609.0
389173,558.0
67716,524.0
106340,585.0
213407,492.0
68343,486.0
250818,564.0
13874,460.0
422126,529.0
391021,550.0
24314,605.0
200552,503.0
49411,537.0
383950,539.0
383589,573.0
61971,564.0
451324,536.0
278390,586.0
312551,561.0
417050,484.0
275846,507.0
43539,583.0
324190,509.0
339978,550.0
369597,549.0
134130,585.0
377635,572.0
37729,536.0
258349,571.0
382094,571.0
305686,534.0
26204,551.0
262359,563.0
313380,622.0
345899,588.0
95644,582.0
444177,558.0
107260,556.0
329140,548.0
246848,570.0
373750,587.0
129051,609.0
305084,541.0
39214,587.0
214569,510.0
51901,433.0
237814,565.0
422723,510.0
322039,555.0
192921,534.0
271317,513.0
368101,502.0
105073,565.0
401458,542.0
383449,530.0
420457,542.0
423127,449.0
372567,608.0
93847,481.0
267028,607.0
263742,573.0
2074,529.0
92793,649.0
109733,530.0
408331,535.0
198664,484.0
24173,513.0
292098,568.0
135352,540.0
79375,587.0
261550,559.0
83839,602.0
233610,567.0
377422,628.0
197392,539.0
365293,557.0
14097,559.0
40854,579.0
266661,496.0
64758,635.0
163610,559.0
263247,572.0
330560,569.0
53352,617.0
164907,574.0
305286,572.0
101382,567.0
292555,538.0
449915,528.0
321922,506.0
51965,559.0
68434,550.0
161216,720.0
39999,554.0
290904,557.0
138366,593.0
211025,546.0
33142,468.0
276136,574.0
326043,541.0
54210,568.0
442207,644.0
428735,471.0
340008,563.0
435075,534.0
462490,544.0
302074,485.0
72471,498.0
136394,492.0
262825,595.0
361150,629.0
113684,631.0
275279,595.0
452402,544.0
27276,535.0
25450,487.0
363983,550.0
187247,536.0
454344,584.0
316456,492.0
133030,525.0
61055,551.0
427626,541.0
119775,614.0
160061,565.0
163821,572.0
230450,545.0
59420,562.0
34272,506.0
368951,523.0
47804,544.0
264914,566.0
168810,412.0
94494,573.0
150743,532.0
309431,565.0
66185,498.0
254083,565.0
269706,581.0
322647,571.0
171164,525.0
106632,550.0
233910,555.0
161269,588.0
290127,589.0
242218,610.0
149704,480.0
446075,519.0
382256,558.0
174847,529.0
376821,532.0
372406,537.0
355223,547.0
348066,519.0
11117,511.0
320091,519.0
376651,505.0
360873,613.0
168745,557.0
289932,503.0
407956,550.0
79937,565.0
265282,570.0
33357,558.0
462520,527.0
330857,575.0
333875,587.0
173178,500.0
150619,637.0
417974,496.0
167472,548.0
194825,612.0
67883,524.0
368711,563.0
184599,547.0
268184,588.0
392189,561.0
69319,695.0
453030,562.0
298736,521.0
13236,539.0
281912,569.0
235579,586.0
362440,588.0
434759,500.0
21712,485.0
32355,486.0
238610,566.0
64280,582.0
54317,563.0
259930,503.0
9553,501.0
272616,563.0
319856,497.0
387314,491.0
383384,553.0
70422,503.0
409748,565.0
38901,514.0
386692,609.0
340721,560.0
411526,547.0
153866,515.0
296952,590.0
190050,582.0
151300,630.0
158895,571.0
259247,641.0
192890,514.0
160133,497.0
440354,548.0
66852,559.0
336037,497.0
47608,566.0
208515,544.0
61973,516.0
332119,577.0
329612,551.0
181870,552.0
69264,563.0
206756,504.0
151338,573.0
22232,634.0
193113,553.0
306260,597.0
379448,476.0
464754,555.0
215241,524.0
279450,554.0
400001,512.0
11577,545.0
15939,459.0
334690,628.0
443253,550.0
134761,494.0
32571,553.0
464733,558.0
200235,566.0
391226,561.0
203552,553.0
422548,581.0
376879,523.0
148813,483.0
422997,532.0
125949,529.0
203770,495.0
420269,558.0
166570,489.0
250267,573.0
328412,528.0
140334,584.0
370735,566.0
2583,569.0
85071,486.0
332101,469.0
153458,492.0
328642,553.0
64225,519.0
148861,525.0
368248,542.0
181795,530.0
292835,550.0
185593,579.0
394358,564.0
436949,507.0
194872,620.0
296748,518.0
333577,553.0
104976,572.0
214457,522.0
249568,540.0
352580,538.0
149698,482.0
26418,497.0
187697,494.0
341270,584.0
203815,539.0
77306,471.0
444712,512.0
429189,542.0
52152,545.0
76017,500.0
198860,494.0
169555,489.0
460189,589.0
268293,534.0
120621,598.0
433904,564.0
432385,536.0
306164,553.0
329747,563.0
85245,600.0
384080,569.0
375388,595.0
226180,531.0
345693,567.0
427772,538.0
275717,551.0
183073,522.0
244547,497.0
36152,514.0
338383,550.0
300813,489.0
205496,542.0
220989,512.0
189952,580.0
162393,608.0
47788,578.0
286814,559.0
395668,530.0
208409,553.0
215488,581.0
331013,558.0
320870,559.0
122439,518.0
459336,571.0
276901,628.0
311055,497.0
175779,547.0
180872,525.0
432453,569.0
184905,533.0
403933,478.0
174811,473.0
378178,525.0
191952,546.0
392459,569.0
436527,560.0
226555,612.0
311083,572.0
78771,506.0
390655,507.0
84407,544.0
239842,562.0
443416,547.0
299205,550.0
151451,571.0
228237,568.0
301003,576.0
463405,557.0
312057,538.0
285039,548.0
210489,511.0
158710,513.0
124896,619.0
107368,513.0
114085,577.0
118998,566.0
102724,538.0
322632,586.0
170772,544.0
251147,560.0
434855,547.0
97554,575.0
383697,505.0
262391,573.0
337759,567.0
329757,540.0
55212,527.0
22073,521.0
194047,579.0
214115,499.0
440929,492.0
108182,560.0
325878,574.0
282926,549.0
47447,580.0
17837,541.0
360640,547.0
262620,565.0
381911,445.0
24232,531.0
406101,539.0
111787,566.0
374482,535.0
448364,571.0
157022,592.0
27076,545.0
339826,574.0
140664,529.0
325201,591.0
305719,549.0
250958,579.0
352011,525.0
162940,612.0
456266,517.0
94722,511.0
326539,553.0
445647,564.0
16586,571.0
391076,592.0
442432,505.0
65346,557.0
411569,549.0
131844,564.0
391740,593.0
203308,561.0
142451,593.0
129826,510.0
241823,502.0
213163,492.0
166575,411.0
78297,542.0
218244,554.0
183558,531.0
195042,534.0
149357,614.0
117192,585.0
357927,576.0
19262,465.0
56252,533.0
311483,539.0
359972,557.0
86382,485.0
460863,612.0
322023,561.0
465839,541.0
20493,549.0
263486,534.0
62625,554.0
405395,675.0
465830,553.0
365923,493.0
79,547.0
150406,519.0
84593,587.0
41896,488.0
377819,545.0
337888,514.0
358484,538.0
397323,558.0
147020,482.0
84367,595.0
423714,599.0
8062,525.0
222279,572.0
432845,660.0
425661,552.0
248898,573.0
191208,501.0
166822,530.0
163104,557.0
113682,463.0
196924,523.0
89669,559.0
264968,592.0
452309,562.0
454250,532.0
262235,484.0
82644,537.0
73981,563.0
394079,486.0
187435,569.0
399110,545.0
456458,616.0
325562,571.0
336595,541.0
234404,592.0
324018,547.0
359929,568.0
330929,553.0
355482,530.0
195691,508.0
438792,476.0
390514,541.0
377894,546.0
246153,563.0
292698,637.0
114638,503.0
309021,561.0
169206,487.0
26940,518.0
26195,543.0
228039,495.0
423895,649.0
364081,517.0
231640,585.0
281783,598.0
180868,504.0
339464,558.0
423157,537.0
242572,528.0
238405,628.0
2248,572.0
460593,522.0
12003,552.0
83673,552.0
154408,611.0
53133,545.0
134023,557.0
358875,552.0
264371,518.0
271256,638.0
284213,582.0
7477,510.0
163558,563.0
454039,597.0
436508,536.0
56688,479.0
47243,583.0
421630,496.0
151285,606.0
221346,500.0
162084,566.0
275776,570.0
350655,556.0
217729,527.0
217525,513.0
100617,571.0
454528,612.0
444289,567.0
358547,541.0
113825,598.0
11405,493.0
314954,535.0
119351,499.0
322670,577.0
227385,568.0
369054,516.0
250974,582.0
30070,472.0
448489,573.0
112656,559.0
114575,494.0
237376,622.0
242101,564.0
266655,539.0
331334,475.0
419147,517.0
371751,554.0
415593,550.0
276326,534.0
336281,507.0
183135,539.0
309836,525.0
33303,574.0
355536,564.0
358589,548.0
41440,475.0
104346,580.0
239072,503.0
112260,535.0
338336,490.0
350957,541.0
16426,489.0
419678,580.0
3485,587.0
182331,527.0
124540,558.0
370404,564.0
465046,555.0
459603,619.0
287939,535.0
416216,519.0
157958,595.0
431327,549.0
369764,583.0
456589,545.0
29218,581.0
379134,476.0
214949,488.0
302044,604.0
445106,498.0
367391,554.0
404362,558.0
55879,615.0
373961,560.0
272914,567.0
65606,610.0
246484,562.0
239927,566.0
301842,547.0
348515,550.0
12786,571.0
462575,536.0
42424,493.0
297127,497.0
395349,548.0
148361,496.0
273517,572.0
463310,515.0
354150,442.0
214231,489.0
236903,585.0
465203,610.0
437220,502.0
422095,646.0
147296,562.0
397280,525.0
29279,490.0
133325,497.0
164713,539.0
120009,631.0
266221,598.0
335474,559.0
388465,550.0
461078,494.0
270090,575.0
239644,561.0
307364,517.0
18014,501.0
374786,547.0
195512,514.0
213625,566.0
448476,406.0
112370,556.0
465686,610.0
330829,560.0
285990,595.0
59833,561.0
285247,537.0
130598,517.0
416023,544.0
147529,478.0
396937,559.0
234820,529.0
299788,567.0
431651,572.0
78031,541.0
23811,500.0
175554,477.0
139262,547.0
119754,560.0
346401,632.0
321371,519.0
323390,569.0
179644,513.0
403228,548.0
159134,548.0
50775,472.0
202837,423.0
33229,537.0
453786,550.0
313692,525.0
55164,550.0
441611,557.0
402862,597.0
265885,562.0
37296,473.0
350956,559.0
105556,493.0
119302,540.0
7854,493.0
142597,481.0
262193,508.0
207555,570.0
31757,498.0
265061,533.0
423723,531.0
441820,589.0
258016,575.0
26762,565.0
449127,598.0
143178,549.0
323086,573.0
126759,469.0
139146,614.0
38033,547.0
36195,518.0
154075,551.0
110176,513.0
311395,529.0
460839,563.0
304535,555.0
464928,535.0
173772,509.0
243864,503.0
348219,573.0
381106,546.0
349066,573.0
182372,487.0
86166,563.0
268799,575.0
400457,551.0
423598,568.0
414840,516.0
136452,471.0
286291,576.0
403403,602.0
401132,566.0
354812,553.0
59945,571.0
454457,500.0
292914,555.0
379608,576.0
344661,550.0
285431,609.0
423290,610.0
382400,581.0
93508,632.0
73603,518.0
297930,565.0
354966,518.0
268491,572.0
375211,612.0
75767,590.0
402387,514.0
16572,512.0
4665,547.0
35442,554.0
270694,591.0
253652,553.0
159246,445.0
463792,571.0
247666,567.0
192057,491.0
383023,551.0
199981,616.0
70525,613.0
278571,561.0
331060,498.0
150988,569.0
437609,417.0
330844,588.0
456255,551.0
424693,485.0
390542,627.0
360046,573.0
51008,566.0
150611,626.0
40287,486.0
168921,580.0
199859,472.0
407141,572.0
206898,576.0
435852,540.0
280560,532.0
465268,495.0
56524,552.0
319654,585.0
427843,605.0
463190,645.0
266275,579.0
110069,612.0
33195,488.0
236188,598.0
313623,591.0
148862,522.0
397719,498.0
366487,585.0
14244,532.0
210209,581.0
27760,571.0
136981,592.0
372649,525.0
47029,640.0
406567,572.0
25942,553.0
423552,543.0
105489,564.0
375770,537.0
35068,541.0
102030,522.0
95363,528.0
223941,505.0
422988,584.0
414105,575.0
61689,543.0
166503,555.0
252846,618.0
412989,493.0
119822,576.0
176477,571.0
39328,527.0
388998,575.0
451819,518.0
221662,616.0
171523,630.0
365113,558.0
404070,566.0
160951,547.0
155340,574.0
378514,560.0
341232,554.0
335741,591.0
440650,555.0
169199,544.0
50877,579.0
355452,549.0
94734,503.0
240158,524.0
34376,545.0
134303,642.0
434969,558.0
171362,608.0
275656,547.0
150698,478.0
240817,552.0
111622,461.0
330329,655.0
426691,545.0
188147,532.0
361234,573.0
370493,584.0
442146,549.0
338562,533.0
234151,560.0
25535,654.0
96701,606.0
185963,487.0
393567,551.0
363886,553.0
178273,548.0
272440,563.0
203878,532.0
122007,495.0
435061,549.0
335390,585.0
227064,528.0
362458,578.0
371862,569.0
235907,569.0
97368,555.0
257972,560.0
20991,523.0
163350,470.0
188693,612.0
70761,604.0
244201,560.0
115212,574.0
372262,564.0
204013,498.0
328685,569.0
321435,529.0
363963,564.0
423712,486.0
369069,507.0
92385,607.0
283910,577.0
326987,641.0
450967,612.0
35104,501.0
110174,536.0
252067,569.0
74108,523.0
399551,499.0
166512,571.0
281418,564.0
7986,553.0
285800,602.0
351364,559.0
371045,551.0
103583,505.0
396361,490.0
121095,553.0
164997,500.0
56180,595.0
460037,515.0
126753,595.0
449639,535.0
194356,519.0
415250,545.0
427338,556.0
331668,567.0
32991,531.0
400404,587.0
71552,532.0
446708,586.0
378322,559.0
73754,606.0
334323,478.0
23396,490.0
246926,563.0
131575,468.0
343058,569.0
452073,542.0
74250,591.0
199527,526.0
460359,512.0
455890,622.0
252479,584.0
453126,487.0
404376,512.0
303460,565.0
15776,500.0
302122,565.0
77587,593.0
433212,492.0
96758,592.0
137089,506.0
399478,565.0
136506,455.0
304408,549.0
64577,499.0
221419,563.0
148549,485.0
396215,577.0
179153,492.0
354113,597.0
125901,519.0
225427,543.0
280348,569.0
228214,546.0
460556,495.0
33502,552.0
337181,457.0
229049,508.0
165629,487.0
181368,519.0
449663,545.0
411715,553.0
92547,546.0
92901,546.0
283267,573.0
281770,566.0
100699,576.0
153232,489.0
11897,542.0
81764,564.0
213310,525.0
412023,569.0
74236,510.0
7214,463.0
435885,567.0
188722,525.0
320278,539.0
403469,574.0
436096,612.0
403124,513.0
323240,541.0
1008,516.0
119922,558.0
347174,556.0
226888,536.0
237720,583.0
73552,501.0
254701,540.0
463456,538.0
165357,543.0
23030,527.0
32325,494.0
123176,544.0
333082,553.0
71417,540.0
240074,531.0
394064,488.0
80041,479.0
417156,557.0
9731,478.0
40576,527.0
217166,529.0
75311,540.0
237557,537.0
311917,555.0
147103,664.0
391039,570.0
394325,539.0
432952,613.0
221410,451.0
234980,631.0
346067,555.0
284505,558.0
343521,564.0
93075,551.0
141005,641.0
155758,538.0
317642,634.0
285050,588.0
353104,531.0
209843,460.0
260319,552.0
257499,506.0
131821,494.0
391959,559.0
103015,501.0
207193,474.0
116983,613.0
11449,601.0
284306,554.0
317689,596.0
128511,489.0
118995,480.0
459880,528.0
104825,546.0
18291,574.0
156201,562.0
169865,573.0
435633,508.0
332604,601.0
176762,502.0
247507,549.0
280578,580.0
250451,555.0
114010,604.0
176948,503.0
333828,633.0
349809,547.0
465726,540.0
362300,542.0
186653,505.0
115196,571.0
429537,616.0
342299,535.0
215160,506.0
213527,576.0
284190,518.0
153316,550.0
419097,525.0
15389,614.0
421856,612.0
142758,562.0
373572,599.0
117205,493.0
297741,575.0
9988,554.0
309850,549.0
342063,561.0
314536,546.0
175468,555.0
2077,642.0
31135,562.0
273016,588.0
347948,559.0
350562,525.0
463072,569.0
93884,554.0
378888,626.0
384720,490.0
373777,596.0
147695,612.0
204461,610.0
268812,581.0
234177,500.0
324721,550.0
111715,533.0
286840,617.0
326182,608.0
128356,483.0
244698,618.0
403792,543.0
347652,496.0
362746,531.0
457713,616.0
281017,592.0
41460,486.0
351930,545.0
25055,487.0
108595,539.0
127933,519.0
441232,538.0
109871,550.0
136570,532.0
66967,607.0
98516,505.0
14380,503.0
87353,497.0
306757,533.0
410745,472.0
403090,524.0
227114,497.0
244206,636.0
2779,543.0
449281,590.0
226391,524.0
5784,582.0
378213,544.0
126441,602.0
257409,548.0
38026,539.0
290120,558.0
11214,547.0
211349,520.0
221297,544.0
72456,466.0
196582,566.0
369427,458.0
250439,531.0
98553,506.0
100122,588.0
226455,563.0
409872,556.0
48356,553.0
220943,532.0
12377,585.0
71979,580.0
27815,520.0
127114,622.0
351002,536.0
233120,630.0
222887,514.0
394929,554.0
86919,568.0
65661,546.0
94289,562.0
248119,610.0
386995,566.0
462706,524.0
125125,547.0
45170,483.0
191459,576.0
358647,571.0
385999,494.0
208273,501.0
420172,609.0
319172,562.0
442695,549.0
190162,544.0
286309,556.0
104917,576.0
255964,563.0
388175,569.0
77048,571.0
296642,538.0
184032,461.0
177546,573.0
430318,642.0
390327,552.0
185575,500.0
286635,560.0
291433,552.0
54975,625.0
416780,557.0
333094,642.0
428054,576.0
23719,497.0
188676,556.0
378643,492.0
434873,623.0
434996,542.0
452154,605.0
305965,533.0
334533,627.0
73746,590.0
117688,607.0
327493,597.0
142495,586.0
175075,478.0
434857,575.0
297003,555.0
313838,568.0
131586,583.0
44268,585.0
154257,473.0
235871,545.0
426670,463.0
271910,560.0
144356,586.0
357539,485.0
247645,561.0
179278,489.0
225973,545.0
280003,566.0
97553,589.0
208949,528.0
13601,572.0
310844,600.0
407819,544.0
394167,509.0
158254,489.0
319572,505.0
388070,599.0
374347,565.0
159975,505.0
70002,613.0
138444,479.0
109027,612.0
436817,518.0
386271,547.0
287203,596.0
345056,537.0
255799,563.0
39754,520.0
109295,608.0
203931,502.0
340519,611.0
20513,526.0
185596,499.0
447699,576.0
132621,503.0
370793,476.0
361618,575.0
203737,563.0
55687,553.0
262760,543.0
81542,553.0
381228,486.0
221279,473.0
66945,514.0
287911,624.0
394233,531.0
273390,556.0
377632,488.0
31728,512.0
118882,590.0
24026,545.0
227069,559.0
210594,551.0
47385,511.0
190254,579.0
138649,583.0
305006,603.0
93761,499.0
377323,544.0
267546,481.0
358916,573.0
456843,610.0
172851,526.0
461042,507.0
349869,480.0
198309,538.0
319420,604.0
427741,532.0
122902,544.0
411941,565.0
221275,584.0
394772,542.0
396010,571.0
65051,514.0
409978,533.0
155048,565.0
80730,499.0
419734,509.0
83419,573.0
393165,556.0
88416,633.0
148652,617.0
234090,588.0
182320,641.0
83572,544.0
396755,625.0
206388,485.0
65988,586.0
39855,537.0
410411,498.0
